
#Start!
Ref, Vc, Il, uC

#Program Start!
Ref, Vc, Il, uC
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00280, 4.0000 
3.3284, 0.00284, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3236, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3236, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3236, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00280, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3333, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00284, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
3.3284, 0.00282, 4.0000 
